unique farmer ID,crop,country,community,year,indicator,bin,value
ZH32rjl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-340.32
ZH87bux,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$2000+,2920.02
ZJ03tke,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-23.76
ZJ08ryw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1300-1399,1396.42
ZJ10tqu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,776.38
ZJ26lzd,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$900-999,916.19
ZJ27zmu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,595.58
ZJ45nnf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,494.18
ZK47vxb,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,140.42
ZK54axf,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,150.09
ZL14bep,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,747.25
ZL30bsk,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,107.75
ZM26bjt,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,106.69
ZM76fqo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,244.37
ZN50cmb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,535.55
ZO42ijp,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,413.58
ZO89uuh,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-9.32
ZP57zfb,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,409.24
ZQ45qex,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-18.61
ZR68ogq,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$300-399,315.36
ZT15gfd,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-32.31
ZT61zzx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,155.64
ZU57mir,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,462.59
ZW71gnb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,375.38
ZW96nrn,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,670.48
ZX41pru,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-184.85
